Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3816918847, 700, 0, 331, 1032, 1855, 9, 500, 14, 1, 7000
3816919879, 700, 0, 332, 1033, 1849, 9, 500, 14, 1, 7000
3816920912, 700, 0, 340, 1041, 1893, 9, 500, 14, 1, 7000
3816921953, 700, 0, 333, 1034, 1951, 9, 500, 14, 1, 7000
3816922987, 700, 0, 333, 1034, 1889, 9, 500, 14, 1, 7000
3816924021, 700, 0, 332, 1033, 1793, 9, 500, 14, 1, 7000
3816925054, 700, 0, 333, 1034, 1827, 9, 500, 14, 1, 7000
3816926088, 700, 1, 332, 1034, 1757, 9, 500, 14, 1, 7000
3816927122, 700, 0, 330, 1033, 1710, 9, 500, 14, 1, 7000
3816928155, 700, 0, 337, 1038, 1778, 9, 500, 14, 1, 7000
3816929193, 700, 0, 334, 1034, 1704, 9, 500, 14, 1, 7000
3816930227, 700, 0, 336, 1036, 1683, 9, 500, 14, 1, 7000
3816931263, 700, 0, 335, 1035, 1612, 9, 500, 14, 1, 7000
3816932298, 700, 1, 329, 1033, 1608, 9, 500, 14, 1, 7000
3816933332, 700, 1, 331, 1033, 1620, 9, 500, 14, 1, 7000
3816934365, 700, 0, 338, 1040, 1677, 9, 500, 14, 1, 7000
3816935405, 700, 0, 351, 1052, 1692, 9, 500, 14, 1, 7000
3816936457, 700, 0, 347, 1048, 1674, 9, 500, 14, 1, 7000
3816937505, 700, 0, 344, 1045, 1697, 9, 500, 14, 1, 7000
3816938550, 700, 1, 342, 1044, 1711, 9, 500, 14, 1, 7000
3816939594, 702, 0, 341, 1046, 1703, 9, 500, 14, 1, 7000
3816940640, 700, 0, 343, 1045, 1705, 9, 500, 14, 1, 7000
3816941685, 700, 0, 342, 1042, 1639, 9, 500, 14, 1, 7000
3816942727, 700, 0, 336, 1037, 1651, 9, 500, 14, 1, 7000
3816943766, 700, 0, 347, 1050, 1650, 9, 500, 14, 1, 7000
3816944816, 700, 0, 342, 1044, 1604, 9, 500, 14, 1, 7000
3816945860, 701, 0, 335, 1038, 1623, 9, 500, 14, 1, 7000
3816946898, 701, 0, 340, 1043, 1527, 9, 500, 14, 1, 7000
3816947941, 700, 0, 344, 1045, 1610, 9, 500, 14, 1, 7000
3816948987, 700, 0, 342, 1043, 1593, 9, 500, 14, 1, 7000
3816950031, 700, 0, 344, 1049, 1578, 9, 500, 14, 1, 7000
3816951080, 700, 0, 343, 1047, 1445, 9, 500, 14, 1, 7000
3816952127, 700, 0, 351, 1052, 1553, 9, 500, 14, 1, 7000
3816953179, 700, 1, 361, 1063, 1566, 9, 500, 14, 1, 7000
3816954242, 701, 0, 350, 1053, 1489, 9, 500, 14, 1, 7000
3816955295, 701, 0, 350, 1052, 1440, 9, 500, 14, 1, 7000
3816956348, 701, 0, 359, 1062, 1483, 9, 500, 14, 1, 7000
3816957410, 700, 0, 348, 1049, 1443, 9, 500, 14, 1, 7000
3816958459, 701, 0, 346, 1048, 1414, 9, 500, 14, 1, 7000
3816959507, 700, 0, 368, 1069, 1448, 9, 500, 14, 1, 7000
3816960576, 700, 0, 351, 1053, 1440, 9, 500, 14, 1, 7000
