Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3815845012, 751, 0, 46, 1065, 287, 9, 56, 15, 0, 822
3815846077, 750, 0, 53, 1065, 281, 9, 56, 15, 0, 835
3815847142, 752, 0, 50, 1067, 289, 9, 56, 15, 0, 829
3815848209, 700, 0, 56, 1004, 269, 9, 56, 14, 0, 784
3815849213, 700, 0, 60, 1014, 280, 9, 57, 14, 1, 792
3815850227, 700, 0, 51, 1002, 281, 9, 56, 14, 1, 784
3815851229, 751, 0, 52, 1069, 294, 9, 55, 15, 1, 825
3815852298, 700, 0, 43, 1006, 271, 9, 55, 14, 1, 770
3815853304, 701, 0, 44, 1008, 265, 9, 55, 14, 1, 760
3815854312, 701, 0, 42, 1012, 258, 9, 53, 14, 1, 740
3815855324, 701, 0, 47, 1009, 253, 9, 52, 14, 1, 728
3815856334, 702, 0, 41, 1012, 236, 9, 51, 14, 1, 703
3815857346, 751, 0, 44, 1072, 252, 9, 49, 15, 1, 720
3815858418, 750, 0, 40, 1064, 249, 9, 48, 15, 1, 720
3815859482, 750, 0, 45, 1065, 240, 9, 48, 15, 1, 720
3815860547, 751, 0, 40, 1065, 255, 9, 48, 15, 1, 712
3815861613, 750, 0, 37, 1062, 229, 9, 47, 15, 1, 669
3815862675, 750, 0, 41, 1069, 219, 9, 45, 15, 1, 675
3815863744, 750, 0, 40, 1067, 237, 9, 45, 15, 1, 675
3815864811, 750, 0, 37, 1071, 234, 9, 45, 15, 1, 675
3815865882, 752, 0, 37, 1069, 221, 9, 45, 15, 1, 675
3815866951, 750, 0, 38, 1070, 234, 9, 45, 15, 1, 672
3815868021, 701, 0, 36, 1001, 209, 9, 44, 14, 1, 616
3815869022, 701, 0, 34, 1004, 209, 9, 44, 14, 1, 616
3815870027, 701, 0, 33, 1005, 215, 9, 44, 14, 1, 609
3815871032, 752, 0, 33, 1068, 217, 9, 44, 15, 1, 660
3815872100, 701, 0, 39, 1004, 215, 9, 44, 14, 1, 616
3815873104, 702, 0, 37, 1002, 211, 9, 44, 14, 1, 616
3815874106, 750, 0, 40, 1066, 218, 9, 44, 15, 1, 660
3815875172, 751, 0, 36, 1067, 221, 9, 43, 15, 1, 633
3815876239, 700, 0, 43, 1001, 203, 9, 42, 14, 1, 588
3815877240, 700, 0, 38, 1003, 188, 9, 42, 14, 1, 566
3815878243, 700, 0, 38, 1003, 189, 9, 40, 14, 1, 544
3815879246, 701, 0, 38, 1001, 181, 9, 38, 14, 1, 531
3815880247, 702, 0, 32, 1006, 178, 9, 38, 14, 1, 521
3815881253, 700, 0, 31, 1008, 171, 9, 35, 14, 1, 488
3815882261, 701, 0, 27, 1002, 153, 9, 34, 14, 1, 469
3815883263, 700, 0, 26, 1004, 155, 9, 33, 14, 1, 449
3815884267, 701, 0, 26, 1009, 157, 9, 32, 14, 1, 448
3815885276, 700, 0, 27, 1003, 151, 9, 32, 14, 1, 446
3815886279, 701, 0, 27, 1005, 150, 9, 31, 14, 1, 429
3815887284, 701, 0, 27, 1008, 142, 9, 30, 14, 1, 420
3815888292, 700, 0, 30, 1009, 139, 9, 30, 14, 1, 406
3815889301, 701, 0, 24, 1010, 133, 9, 28, 14, 1, 381
3815890311, 700, 0, 21, 1011, 127, 9, 27, 14, 1, 373
3815891322, 700, 0, 23, 1012, 122, 9, 25, 14, 1, 350
3815892334, 700, 0, 23, 1017, 116, 9, 25, 14, 1, 332
3815893351, 701, 0, 18, 1014, 106, 9, 23, 14, 1, 310
3815894365, 700, 0, 21, 1012, 101, 9, 22, 14, 1, 303
3815895377, 700, 0, 15, 1011, 98, 9, 21, 14, 1, 275
3815896389, 701, 0, 16, 1019, 87, 9, 19, 14, 1, 244
3815897408, 700, 0, 14, 1020, 79, 9, 17, 14, 1, 222
3815898428, 701, 0, 12, 1018, 76, 9, 16, 14, 1, 218
3815899446, 701, 0, 13, 1020, 72, 9, 15, 14, 1, 210
3815900466, 700, 0, 11, 1023, 70, 9, 15, 14, 1, 210
3815901490, 700, 0, 10, 1021, 67, 9, 15, 14, 1, 197
3815902511, 700, 0, 15, 1020, 66, 9, 14, 14, 1, 196
3815903531, 701, 0, 11, 1021, 68, 9, 14, 14, 1, 191
3815904552, 700, 0, 14, 1016, 62, 9, 13, 14, 1, 179
3815905568, 701, 0, 11, 1022, 60, 9, 12, 14, 1, 163
3815906590, 701, 0, 12, 1035, 57, 9, 11, 14, 0, 154
3815907625, 701, 0, 15, 1024, 55, 9, 11, 14, 0, 154
3815908649, 702, 0, 11, 1020, 56, 9, 12, 14, 0, 166
3815909669, 701, 0, 12, 1021, 53, 9, 12, 14, 0, 155
3815910690, 700, 0, 14, 1020, 59, 9, 12, 14, 0, 168
3815911710, 700, 0, 13, 1015, 60, 9, 13, 14, 0, 177
3815912726, 700, 0, 11, 1023, 66, 9, 13, 14, 0, 182
3815913749, 702, 0, 12, 1019, 58, 9, 13, 14, 0, 174
3815914768, 700, 0, 13, 1021, 58, 9, 13, 14, 0, 171
3815915789, 701, 0, 11, 1025, 65, 9, 13, 14, 0, 182
3815916814, 700, 0, 12, 1013, 63, 9, 13, 14, 0, 182
3815917827, 700, 0, 12, 1016, 62, 9, 13, 14, 0, 182
3815918844, 700, 0, 14, 1016, 62, 9, 13, 14, 0, 182
3815919860, 700, 0, 13, 1021, 65, 9, 13, 14, 0, 182
3815920881, 701, 0, 14, 1015, 60, 9, 13, 14, 0, 172
3815921896, 702, 0, 11, 1013, 63, 9, 14, 14, 0, 186
3815922909, 701, 0, 18, 1012, 69, 9, 15, 14, 0, 204
3815923921, 701, 0, 15, 1010, 72, 9, 15, 14, 0, 210
3815924931, 701, 0, 15, 1010, 74, 9, 15, 14, 0, 210
3815925941, 701, 0, 15, 1011, 77, 9, 15, 14, 1, 210
3815926952, 700, 0, 15, 1008, 75, 9, 15, 14, 1, 210
3815927960, 700, 0, 16, 1020, 73, 9, 15, 14, 1, 198
3815928980, 700, 0, 13, 1017, 64, 9, 13, 14, 1, 170
3815929997, 700, 0, 13, 1020, 60, 9, 12, 14, 1, 168
3815931017, 700, 0, 13, 1026, 62, 9, 12, 14, 1, 168
3815932043, 700, 0, 14, 1025, 56, 9, 12, 14, 1, 168
