Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820207077, 801, 1, 107, 1002, 433, 10, 94, 16, 1, 1498
3820208079, 850, 0, 111, 1060, 445, 10, 94, 17, 1, 1578
3820209139, 800, 0, 110, 1010, 433, 10, 93, 16, 1, 1469
3820210149, 802, 0, 104, 1009, 432, 10, 93, 16, 1, 1479
3820211158, 800, 0, 104, 1015, 437, 10, 94, 16, 1, 1486
3820212173, 800, 0, 103, 1012, 438, 10, 94, 16, 1, 1492
3820213185, 801, 0, 101, 1008, 444, 10, 94, 16, 1, 1486
3820214193, 801, 0, 112, 1025, 443, 10, 94, 16, 1, 1496
3820215218, 801, 0, 104, 1015, 436, 10, 94, 16, 1, 1490
3820216233, 801, 0, 107, 1018, 435, 10, 94, 16, 1, 1485
3820217251, 801, 0, 97, 1016, 441, 10, 93, 16, 1, 1461
3820218267, 800, 0, 102, 1023, 430, 10, 91, 16, 1, 1454
3820219290, 800, 0, 100, 1026, 407, 10, 91, 16, 1, 1431
3820220316, 800, 0, 80, 1032, 426, 10, 87, 16, 1, 1369
3820221348, 802, 0, 100, 1036, 414, 10, 85, 16, 0, 1351
3820222384, 801, 0, 94, 1024, 416, 10, 85, 16, 0, 1356
3820223408, 800, 0, 87, 1029, 408, 10, 85, 16, 0, 1352
3820224437, 801, 0, 91, 1023, 416, 10, 85, 16, 0, 1356
3820225461, 801, 0, 96, 1023, 412, 10, 85, 16, 0, 1350
3820226484, 800, 0, 86, 1032, 394, 10, 84, 16, 0, 1335
3820227517, 800, 0, 93, 1019, 402, 10, 86, 16, 0, 1342
3820228536, 801, 0, 90, 1020, 418, 10, 87, 16, 0, 1382
3820229556, 801, 0, 97, 1018, 415, 10, 89, 16, 0, 1399
3820230574, 800, 0, 102, 1010, 432, 10, 93, 16, 0, 1456
3820231584, 801, 0, 102, 1013, 442, 10, 93, 16, 0, 1482
3820232597, 801, 0, 106, 1007, 432, 10, 93, 16, 0, 1473
3820233604, 850, 0, 108, 1067, 458, 10, 91, 17, 0, 1544
3820234671, 800, 0, 98, 1009, 430, 10, 91, 16, 0, 1429
3820235680, 800, 0, 100, 1008, 429, 10, 90, 16, 0, 1427
3820236688, 800, 0, 100, 1002, 407, 10, 89, 16, 0, 1412
3820237690, 800, 0, 95, 1006, 415, 10, 87, 16, 0, 1386
3820238696, 800, 0, 108, 1006, 418, 10, 89, 16, 0, 1410
3820239702, 851, 0, 112, 1064, 462, 10, 89, 17, 0, 1507
3820240766, 850, 0, 101, 1063, 450, 10, 90, 17, 1, 1508
3820241829, 800, 0, 102, 1006, 446, 10, 91, 16, 1, 1421
3820242835, 800, 0, 97, 1001, 436, 10, 89, 16, 1, 1407
3820243836, 802, 0, 99, 1003, 432, 10, 88, 16, 1, 1386
